安置	4.710327
语	4.710294
机	4.709579
款	4.708301
随意	4.707174
淘汰	4.700435
视力	4.700242
舞台	4.700210
本科	4.698482
都市	4.696206
屈服	4.695427
眼	4.692043
外表	4.686762
农历	4.686190
鼠标	4.682146
事儿	4.680424
前景	4.678279
好久不见	4.675422
竞选	4.674704
下雪	4.674089
顾	4.673275
传单	4.672909
楼上	4.671749
专长	4.671108
间接	4.670856
请帖	4.669673
当选	4.665982
清理	4.665653
隐瞒	4.665137
利害	4.662947
腐烂	4.661364
飞翔	4.661060
炎热	4.659949
孤独	4.658472
维修	4.657540
权威	4.656182
滋味	4.654244
留神	4.650830
吸	4.650657
红包	4.649627
可口可乐	4.647593
需求	4.647591
动画片	4.645962
后年	4.644108
角色	4.642742
完毕	4.642570
亲身	4.642198
秃	4.642124
依赖	4.640563
野餐	4.639401
心事	4.637871
高明	4.634966
扣	4.634716
繁忙	4.630841
如	4.629852
解	4.628562
念书	4.628456
计算机	4.627526
等级	4.623255
补课	4.622449
迹象	4.622166
回信	4.620844
预算	4.620373
尖	4.616110
得很	4.612292
旁	4.610601
数码	4.610347
望	4.609846
旋律	4.609630
进修	4.609035
压岁钱	4.608779
王子	4.606721
公主	4.606464
青少年	4.605961
照应	4.600066
电视台	4.598176
临	4.594694
走私	4.586766
争气	4.584545
信誉	4.584500
例子	4.582965
来历	4.581149
坏处	4.580597
不妨	4.573676
针	4.573308
暖	4.571159
遥控	4.570517
彩虹	4.567882
误解	4.567797
信仰	4.567076
晴朗	4.566616
畅销	4.563193
挪	4.562082
简化	4.561070
东方	4.559880
发布	4.559193
嗨	4.556774
楼下	4.552886
省会	4.552868
勤俭	4.552631
哈哈	4.551192
层次	4.550224
面前	4.550202
医务室	4.547213
礼节	4.546457
向往	4.544172
开支	4.543705
人为	4.543342
抚养	4.543258
辫子	4.541576
雕塑	4.539761
当心	4.538826
钻	4.537588
铁路	4.536183
棕色	4.534613
和蔼	4.534361
通用	4.533797
天生	4.529612
诚挚	4.529475
启事	4.527864
正月	4.526050
赞同	4.523477
西服	4.521442
告诫	4.518911
反面	4.517568
大体	4.516872
故障	4.516708
人性	4.515895
架	4.515860
产量	4.514557
力	4.509413
生育	4.508311
侦探	4.507952
对联	4.502605
机灵	4.501259
烦	4.501065
胡子	4.500139
歧视	4.497664
一流	4.497344
擅长	4.496966
运行	4.496823
登机牌	4.496170
于	4.494737
轰动	4.494356
题材	4.494099
素质	4.493768
非法	4.491255
忽略	4.491213
学费	4.491199
不愧	4.490364
剧本	4.489994
支出	4.487969
堵塞	4.487838
副作用	4.484004
哄	4.483909
仅仅	4.481172
奇妙	4.481108
精打细算	4.478299
说法	4.477000
毒品	4.476654
可口	4.476522
责怪	4.475111
明亮	4.475036
志气	4.474259
浏览	4.471318
贩卖	4.468720
讨价还价	4.466360
回家	4.465011
犯	4.464419
发誓	4.463973
噪音	4.461491
公务	4.461438
视野	4.458438
放学	4.457525
往常	4.457410
油腻	4.455608
浓厚	4.455325
呻吟	4.449360
刹车	4.448174
忍	4.447316
油漆	4.443498
过年	4.442842
保养	4.441507
运	4.439323
贝壳	4.438797
外地	4.438243
归纳	4.435768
潜水	4.435547
赞助	4.433887
喜	4.433423
空闲	4.431372
瘫痪	4.430267
奢侈	4.426728
贵族	4.423037
现	4.421993
坦率	4.421930
较量	4.420415
糟	4.418465
把手	4.418186
曾	4.417025
嘉宾	4.416133
埋怨	4.416125
莫名其妙	4.415980
晋升	4.414086
复活	4.412816
默默	4.411687
零食	4.411480
伴侣	4.410968
电源	4.407378
标题	4.406926
冷淡	4.406919
解雇	4.406662
大爷	4.406089
抵达	4.404798
产业	4.404413
窗	4.403546
羽绒服	4.397690
前提	4.397260
乡	4.396590
队长	4.396481
观光	4.396174
贤惠	4.393423
治理	4.393273
磅	4.393057
没用	4.392933
时光	4.391640
职务	4.390568
威信	4.390092
入	4.388730
话剧	4.384560
实惠	4.384240
专程	4.384158
命名	4.383904
变迁	4.383308
不大	4.379597
处	4.379229
导航	4.378343
注重	4.377066
单词	4.374471
法	4.374146
传	4.373750
祖母	4.373173
办事	4.372843
竖	4.368564
田	4.367378
讲话	4.365094
吉祥	4.364305
图案	4.363519
迷失	4.362018
姨	4.361453
纽约	4.360341
投	4.360287
侧面	4.360165
和谐	4.359546
集	4.356078
戒烟	4.354980
请柬	4.354738
语音	4.353009
神	4.352171
源泉	4.352167
部位	4.349925
籍贯	4.347266
撒谎	4.346233
兴旺	4.346037
足	4.344139
慈祥	4.343810
生态	4.342043
含义	4.335079
毯子	4.334920
预期	4.333681
世代	4.333532
播放	4.332339
庙	4.332264
不耐烦	4.331708
嫉妒	4.330212
二氧化碳	4.329143
剧场	4.325794
配套	4.325335
履行	4.325169
颠倒	4.324561
扭	4.322125
透	4.320962
蔓延	4.319401
止	4.317068
基金	4.316305
倒闭	4.315531
偿还	4.313467
树林	4.311195
贿赂	4.310887
遗传	4.310722
西装	4.310686
大臣	4.310578
体育场	4.310020
颇	4.309160
收益	4.309084
衰退	4.308049
太空	4.307712
航天	4.305888
方言	4.304640
风度	4.303959
招	4.302585
钢	4.302396
高考	4.302245
杂	4.302000
体重	4.301931
福利	4.300799
拨	4.300798
夏令营	4.300282
班主任	4.299531
沉着	4.299277
智力	4.298177
一生	4.297894
配偶	4.296274
膝盖	4.295596
卡通	4.293418
分歧	4.292311
广	4.292301
户	4.292041
倾听	4.291537
凌晨	4.290574
眼神	4.289499
颠簸	4.288441
一时	4.288248
浴室	4.286793
期望	4.286745
性	4.286617
本能	4.285603
奉献	4.284947
惩罚	4.282988
过度	4.281768
寒暄	4.281733
大量	4.281642
想方设法	4.280959
公	4.280489
安心	4.279826
周折	4.279411
迷惑	4.278898
高大	4.276845
主办	4.275525
闹钟	4.274945
保姆	4.274308
超	4.273930
演变	4.273299
增添	4.272327
例外	4.271991
溶解	4.271934
经	4.271738
公道	4.271526
陈述	4.269112
狭隘	4.269091
夜晚	4.268177
本钱	4.267060
寒冷	4.266514
庄重	4.265603
伶俐	4.265479
系列	4.265277
书面	4.265264
惯	4.264495
看待	4.263586
居民	4.262764
公关	4.262593
老婆	4.262264
交叉	4.261609
反驳	4.260522
心血	4.260208
声誉	4.259908
指定	4.256285
中介	4.256264
寄托	4.256264
拄	4.256191
公认	4.255178
东南	4.254806
家人	4.254684
符号	4.254643
变质	4.254545
暴力	4.254232
确立	4.253095
纯粹	4.252063
偏见	4.251831
拽	4.251708
起码	4.251547
潜力	4.250308
搀	4.249430
报销	4.248063
追	4.247819
敞开	4.247678
科目	4.247077
从到	4.246778
相应	4.246646
招待会	4.245132
宰	4.244911
尸体	4.242596
大妈	4.242250
盈利	4.242002
延续	4.239635
查获	4.239422
制约	4.238913
简陋	4.238496
大陆	4.237978
断绝	4.237616
弥补	4.237542
呕吐	4.237257
狭窄	4.237114
粗	4.234644
销毁	4.234277
庞大	4.233746
做主	4.233568
反	4.232961
弥漫	4.232588
急切	4.231144
皆	4.227719
腥	4.225898
判决	4.224974
真相	4.224200
对策	4.222652
有的是	4.220859
播	4.220591
局	4.218380
缓解	4.218008
倒是	4.217402
烘	4.217264
解除	4.217234
劲头	4.215261
物价	4.214110
反射	4.214105
无能为力	4.213880
歌星	4.213106
愈	4.210444
柜子	4.209930
罚	4.209368
摄氏	4.209181
容忍	4.209081
隆重	4.208869
主题	4.206472
飞机场	4.206190
季	4.204593
疏忽	4.204207
对抗	4.203302
昂贵	4.203263
模式	4.202411
仁慈	4.202154
固执	4.201783
钻石	4.201286
录	4.200565
阿	4.199076
展现	4.199062
下车	4.198891
选手	4.198667
交谈	4.197877
精心	4.197019
盗窃	4.196244
模	4.195204
幅度	4.195046
混浊	4.192605
新颖	4.191654
星期六	4.190923
告	4.190417
出门	4.189272
失踪	4.188080
既也	4.186317
得不偿失	4.185992
登陆	4.185649
齐	4.185364
闲	4.185134
华裔	4.184965
繁体字	4.182687
诈骗	4.182404
拘束	4.181747
上任	4.181222
功效	4.179308
恐惧	4.178276
凄凉	4.177893
正规	4.177270
盛产	4.177244
踪迹	4.175696
用品	4.175230
资助	4.175170
论证	4.173770
环节	4.173632
回报	4.173128
人格	4.171369
茫然	4.170137
部长	4.168755
鬼	4.168513
活力	4.168490
强制	4.167440
英镑	4.167298
押金	4.166830
疙瘩	4.166796
不论	4.166713
美妙	4.166239
掐	4.166150
魔术	4.165822
推测	4.165212
见闻	4.165025
读者	4.164864
威风	4.163553
遵循	4.163054
诱惑	4.162280
磕	4.162186
馋	4.161370
网	4.161037
国外	4.161006
助理	4.160216
领	4.159560
知觉	4.159197
分寸	4.159184
聚	4.158683
造反	4.157560
牌	4.157168
脂肪	4.156591
搏斗	4.156169
下次	4.155104
搅拌	4.154325
种族	4.153412
杂交	4.153204
惋惜	4.152642
授予	4.152423
齐全	4.148864
盛情	4.148435
过奖	4.147532
生疏	4.146800
绣	4.146707
颗粒	4.146169
比喻	4.145785
胆怯	4.145510
啥	4.144874
治安	4.143280
纳闷儿	4.143188
窗口	4.142822
福气	4.142501
朴实	4.141877
川流不息	4.140350
封闭	4.138802
流露	4.138544
震惊	4.138532
手法	4.138481
萝卜	4.138448
神色	4.137512
必	4.136839
旅行社	4.135973
疑惑	4.135964
播种	4.135487
体谅	4.135079
频繁	4.133126
回顾	4.132881
荒凉	4.132801
丝	4.131767
捕捉	4.131318
煤气	4.130608
扮演	4.130253
反倒	4.129657
松	4.129616
整	4.129361
思绪	4.129256
准则	4.128740
化肥	4.128452
示范	4.127670
上瘾	4.127608
埋没	4.124613
开口	4.124157
片刻	4.124097
成心	4.123917
资产	4.123695
拔	4.121715
庸俗	4.120485
设立	4.120300
栽培	4.119711
懒惰	4.119643
嘲笑	4.119195
担保	4.119134
非洲	4.119113
舆论	4.118421
家喻户晓	4.117905
主流	4.115904
对照	4.115869
媒介	4.115583
衰老	4.115489
报答	4.114903
认可	4.114809
买卖	4.114637
效益	4.113859
成效	4.113519
相	4.112168
时尚	4.111971
患者	4.111845
供不应求	4.111475
麻醉	4.111302
泡沫	4.111197
威力	4.110826
得罪	4.110227
不时	4.110213
计较	4.108101
心眼儿	4.107932
神奇	4.107851
使命	4.107491
熄灭	4.106044
肖像	4.105514
探讨	4.102845
策划	4.102683
对应	4.099254
通俗	4.097411
旗子	4.097074
谢绝	4.097007
反感	4.096749
野心	4.095379
夹杂	4.094663
忧郁	4.094505
盛行	4.094150
扰乱	4.093653
文雅	4.092621
要素	4.091331
进展	4.090660
偏僻	4.090205
狼狈	4.089749
堕落	4.087461
鞭策	4.086945
踌躇	4.086763
振兴	4.086687
弊端	4.086429
携带	4.084915
步伐	4.084881
星期一	4.084817
脉搏	4.083591
动荡	4.083075
赋予	4.082817
压抑	4.082043
灵敏	4.081836
屋	4.079699
自发	4.078390
档次	4.078359
钦佩	4.077141
饱和	4.076449
回避	4.076109
转播	4.074966
外行	4.074031
涉及	4.073787
跳跃	4.073770
觉	4.073357
阻拦	4.073013
疼爱	4.072755
神仙	4.072665
可观	4.071831
港	4.070892
就近	4.069401
志愿者	4.067344
尖端	4.066957
指望	4.066563
官方	4.066250
南面	4.065986
西北	4.065571
频率	4.065015
坟墓	4.064942
蹦	4.064692
许可	4.064648
进入	4.063858
较	4.063647
池子	4.063416
拟定	4.063365
极限	4.063325
恰巧	4.063314
眨	4.060592
打猎	4.059681
折腾	4.058086
晾	4.056947
历代	4.054357
亏待	4.053758
谦逊	4.053104
贼	4.050825
送行	4.050343
专利	4.050074
看样子	4.049773
外公	4.049765
不谢	4.048819
兜	4.048747
星	4.048084
诧异	4.046697
精益求精	4.046469
额外	4.046439
挖掘	4.045665
过于	4.044874
文献	4.044381
流浪	4.042569
制服	4.042311
抢救	4.042209
隐私	4.041638
失误	4.039046
糟蹋	4.037925
岁月	4.037711
崇拜	4.036893
理所当然	4.036635
理直气壮	4.035345
诗人	4.034254
敏感	4.033029
共鸣	4.032745
闭塞	4.031662
弊病	4.031207
名次	4.029648
适当	4.028421
瓦解	4.027863
之前	4.027314
迁就	4.026831
茂盛	4.026576
霸道	4.026573
顺	4.026052
签署	4.024767
删除	4.022832
挑衅	4.021155
虚伪	4.020639
魔鬼	4.020459
不许	4.019759
医学	4.018469
金鱼	4.018377
全力以赴	4.017287
格局	4.016856
恼火	4.016769
境界	4.014790
利	4.013352
掰	4.013211
曲子	4.011712
小心翼翼	4.011389
更新	4.010577
牙刷	4.010129
救济	4.009492
信赖	4.009119
畜牧	4.008573
宣扬	4.006413
扩张	4.005643
值班	4.005037
悔恨	4.004901
羞耻	4.004385
妥善	4.004361
尊严	4.003848
枚	4.003647
摘要	4.003019
争议	4.002565
之后	4.002241
策略	4.002052
课题	4.001795
平坦	4.001270
麻婆豆腐	4.001017
季度	4.000781
售票员	4.000023
毅然	4
释放	4
称号	4
深沉	4
复兴	4
纵横	4
举世瞩目	4
胆小鬼	4
主导	4
野蛮	4
陷害	4
股东	4
颁布	4
杠杆	4
迟缓	4
胸怀	4
争先恐后	4
停顿	4
启示	4
辅助	4
事项	4
引用	4
施展	4
精通	4
临床	4
酝酿	4
驻扎	4
惯例	4
密封	4
解说员	4
皮革	4
刊登	4
预料	4
憋	4
削弱	4
被告	4
不堪	4
边境	4
周期	4
理睬	4
及早	4
激励	4
无从	4
谋求	4
摸索	4
简要	4
一贯	4
教养	4
时事	4
不言而喻	4
识别	4
往事	4
月球	4
精密	4
顾虑	4
荒谬	4
敌视	4
耸	4
鉴别	4
世界观	4
隔离	4
泄露	4
操练	4
略微	4
滔滔不绝	4
挑拨	4
烹饪	4
层出不穷	4
正气	4
岔	4
表彰	4
派遣	4
确保	4
眼色	4
践踏	4
枯燥	4
出神	4
演习	4
胸膛	4
机遇	4
深奥	4
缺口	4
雄厚	4
粗鲁	4
分红	4
慢性	4
终止	4
犹如	4
补救	4
就职	4
鉴于	4
习俗	4
肿瘤	4
微观	4
定义	4
倾斜	4
朝气蓬勃	4
擅自	4
威望	4
降临	4
专科	4
劈	4
难堪	4
酗酒	4
提示	4
溪	4
确信	4
采集	4
转让	4
占据	4
残忍	4
怠慢	4
弱点	4
贪污	4
钢铁	4
娇气	4
次品	4
智能	4
口腔	4
蔑视	4
固有	4
亦	4
郑重	4
刑事	4
决策	4
品行	4
光芒	4
反思	4
意图	4
盘旋	4
施加	4
渺小	4
桨	4
局限	4
无知	4
须知	4
感染	4
啃	4
视线	4
稿件	4
规格	4
过失	4
徘徊	4
账户	4
耀眼	4
赤字	4
区分	4
兑现	4
雷达	4
草率	4
沾光	4
把关	4
诞辰	4
在意	4
高涨	4
匪徒	4
局势	4
麦克风	4
精华	4
动态	4
古怪	4
抢劫	4
服气	4
屡次	4
大肆	4
机密	4
运算	4
干预	4
安宁	4
掀起	4
无奈	4
腮	4
磋商	4
调和	4
遗失	4
着想	4
相差	4
圈套	4
公证	4
操劳	4
争端	4
纠纷	4
布局	4
调剂	4
揭发	4
首要	4
坚实	4
凝固	4
贫乏	4
歹徒	4
终年	4
焦点	4
迎面	4
抹杀	4
举世闻名	4
特定	4
椭圆	4
范畴	4
不惜	4
起哄	4
膜	4
殴打	4
讥笑	4
杰出	4
名额	4
倡议	4
合并	4
储备	4
推理	4
排除	4
归根到底	4
十足	4
螺丝钉	4
反常	4
锋利	4
生机	4
丰满	4
预赛	4
崩溃	4
窝	4
开采	4
次序	4
斩钉截铁	4
梢	4
终究	4
激发	4
直播	4
短促	4
流通	4
诉讼	4
立体	4
从容不迫	4
昌盛	4
让步	4
约束	4
协商	4
暗示	4
寂静	4
伪造	4
通货膨胀	4
缺陷	4
结算	4
虚假	4
涌现	4
把戏	4
觉醒	4
柴油	4
伴随	4
诽谤	4
并非	4
勘探	4
规章	4
借鉴	4
周转	4
私自	4
稠密	4
敷衍	4
缴纳	4
归还	4
苏醒	4
结晶	4
犬	4
萌芽	4
霞	4
战役	4
无非	4
高超	4
猖狂	4
无偿	4
平面	4
无微不至	4
处置	4
捍卫	4
壮烈	4
精简	4
以往	4
澄清	4
三角	4
得力	4
不得已	4
恭敬	4
周密	4
迟疑	4
验证	4
恰到好处	4
辐射	4
过问	4
摧残	4
拖延	4
未免	4
列举	4
贬低	4
嫌疑	4
据悉	4
逼迫	4
诸位	4
拘留	4
合乎	4
声势	4
设置	4
交涉	4
近视	4
反之	4
愚昧	4
衔接	4
点缀	4
辩解	4
一度	4
支撑	4
合伙	4
走漏	4
岂有此理	4
财务	4
恳切	4
提拔	4
无可奉告	4
征收	4
旷课	4
使劲儿	4
陶瓷	4
评估	4
补偿	4
巴结	4
落实	4
海滨	4
空虚	4
描绘	4
管辖	4
神态	4
起伏	4
暂且	4
传授	4
牵制	4
拼搏	4
镇定	4
杜绝	4
宁肯	4
批发	4
池塘	4
粘贴	4
挎	4
撤销	4
放射	4
毁灭	4
充电器	4
挺拔	4
背叛	4
乘务员	4
用户	4
陷入	4
申报	4
审判	4
并列	4
协议	4
致使	4
配备	4
独裁	4
联想	4
时而	4
眼下	4
内在	4
泄气	4
秤	4
绑架	4
总裁	4
条款	4
答辩	4
生效	4
叼	4
急剧	4
麻木	4
比重	4
装卸	4
牵扯	4
领先	4
照料	4
考古	4
逐年	4
势必	4
容纳	4
标本	4
商标	4
悬挂	4
宗旨	4
衣裳	4
笨拙	4
追悼	4
贬义	4
欲望	4
构思	4
遭殃	4
捣乱	4
起草	4
派别	4
败坏	4
制裁	4
否决	4
延伸	4
足以	4
主管	4
先前	4
零星	4
辨认	4
依次	4
根深蒂固	4
屑	4
职能	4
气势	4
隐蔽	4
勇于	4
气魄	4
锤	4
玩弄	4
辽阔	4
元首	4
塑造	4
动脉	4
勤恳	4
章程	4
斯文	4
展望	4
简体字	4
触犯	4
赞叹	4
脆弱	4
筹备	4
冻结	4
严寒	4
肥沃	4
递增	4
追究	4
渗透	4
坦白	4
传记	4
风暴	4
臂	4
指令	4
剪彩	4
加剧	4
修复	4
处境	4
茫茫	4
选拔	4
优先	4
不相上下	4
机智	4
超越	4
激情	4
妥协	4
麻痹	4
索性	4
无耻	4
阵容	4
开幕式	4
扩散	4
解散	4
掩饰	4
举动	4
叮嘱	4
兢兢业业	4
公然	4
法人	4
咋	4
偏差	4
审理	4
东道主	4
爽快	4
开拓	4
慷慨	4
耗费	4
连年	4
内幕	4
阻挠	4
崇敬	4
空想	4
优异	4
精确	4
名副其实	4
粉末	4
荒唐	4
断定	4
意料	4
务必	4
有一些	4
名誉	4
呈现	4
作废	4
揍	4
一帆风顺	4
充沛	4
蕴藏	4
撤退	4
茎	4
新陈代谢	4
唯独	4
柔和	4
支柱	4
沼泽	4
借助	4
数额	4
督促	4
人质	4
目睹	4
呼啸	4
绅士	4
循序渐进	4
后勤	4
延期	4
宣誓	4
污蔑	4
力图	4
扩充	4
界限	4
沉淀	4
爱戴	4
沉闷	4
反馈	4
挥霍	4
参照	4
巡逻	4
滋长	4
卓越	4
四肢	4
当事人	4
注释	4
哨	4
摩擦	4
刹那	4
谴责	4
淡水	4
抵制	4
即便	4
昼夜	4
成交	4
重心	4
预言	4
悲惨	4
辩护	4
意向	4
指甲	4
间隔	4
造型	4
颁发	4
甘心	4
启程	4
规范	4
紧迫	4
划分	4
陈旧	4
条理	4
为期	4
还原	4
落成	4
对称	4
充当	4
罕见	4
连同	4
华丽	4
仓促	4
系领带	4
半途而废	4
创业	4
阐述	4
会晤	4
凝视	4
探测	4
散发	4
没辙	4
爱心	4
亏损	4
氢	4
众所周知	4
公告	4
和解	4
疤	4
历来	4
权益	4
狠心	4
坚韧	4
案件	4
附和	4
敏锐	4
牲畜	4
分辨	4
相等	4
辩证	4
姑且	4
盛开	4
孕育	4
廉洁	4
妄想	4
淹没	4
司法	4
欣欣向荣	4
投掷	4
瞻仰	4
停泊	4
中立	4
提炼	4
更正	4
酒精	4
假设	4
奔驰	4
进而	4
防疫	4
瘸	4
停滞	4
幸好	4
认定	4
任命	4
密度	4
畅通	4
严峻	4
座右铭	4
空洞	4
格式	4
本着	4
煤炭	4
弦	4
常务	4
屏障	4
疲惫	4
调解	4
共计	4
附属	4
纪要	4
丑恶	4
铸造	4
驱逐	4
抛弃	4
热泪盈眶	4
言论	4
序言	4
承办	4
性命	4
误差	4
唾沫	4
勉励	4
胡须	4
油炸	4
吹捧	4
捎	4
推论	4
予以	4
悬念	4
畏惧	4
俘虏	4
事态	4
展示	4
振奋	4
诬陷	4
卑鄙	4
并存	4
验收	4
才干	4
原告	4
转折	4
船舶	4
考核	4
采纳	4
发火	4
情理	4
过滤	4
年度	4
自力更生	4
断断续续	4
总和	4
果断	4
将近	4
以下	3.996560
至	3.996416
特长	3.995345
外向	3.991974
细心	3.991727
才能	3.988418
防	3.987001
挑剔	3.985354
无所谓	3.973773
班长	3.968242
怎	3.958285
有效	3.950784
大便	3.949427
多数	3.948057
领事馆	3.940531
泡	3.937863
美国人	3.929905
队员	3.929791
镇	3.926504
走道	3.925821
环	3.925757
物	3.925517
背后	3.924604
电冰箱	3.923018
打包	3.922759
国王	3.917828
教员	3.913552
回国	3.912340
眼泪	3.902966
庄稼	3.901457
学会	3.900929
办公	3.900453
手绢	3.899259
美好	3.898681
语文	3.894766
炸	3.892275
鼓	3.891676
落	3.888477
时差	3.888007
校园	3.885383
遇见	3.885108
煤	3.863642
鸭子	3.859592
编	3.858882
学年	3.858735
肩	3.857183
不够	3.855814
安	3.855542
高度	3.854915
灵感	3.852988
女生	3.850635
埋	3.845471
一齐	3.844695
涂	3.843588
亲	3.840587
外套	3.839315
保	3.838493
粉色	3.833805
大使	3.833429
无忧无虑	3.831592
赶上	3.826493
过瘾	3.826025
造句	3.825750
握	3.824611
东京	3.824134
改造	3.823608
葡萄酒	3.820778
身边	3.814679
例	3.811752
双胞胎	3.810024
专	3.807830
留言	3.804319
知	3.803481
盖章	3.799437
日本人	3.796504
闹笑话	3.795827
利率	3.795206
奖	3.794935
风力	3.791146
道路	3.788675
法郎	3.787996
录像	3.787687
小便	3.781850
职工	3.779072
闻名	3.777263
恭喜	3.775325
地板	3.772934
差点儿	3.771866
视	3.768127
应	3.766232
食	3.763184
法子	3.761172
丈	3.760860
浪	3.760833
争	3.759935
故宫	3.758449
军	3.757513
新生	3.757154
托运	3.755589
机票	3.748687
胃口	3.746467
及	3.737379
未	3.736328
密	3.735227
香肠	3.734134
没错	3.732456
别致	3.728451
大米	3.728388
缺	3.728366
东面	3.726974
西面	3.726676
有力	3.723149
鲜花	3.716460
前进	3.715757
敬酒	3.714246
白色	3.711621
沿	3.710581
保龄球	3.708513
挖	3.707438
赔	3.702705
餐	3.702571
社会学	3.698563
夫妻	3.698222
托	3.691275
耳环	3.690979
且	3.688659
私	3.684486
哪些	3.681914
药方	3.675748
大多数	3.669194
舔	3.666232
冰淇淋	3.665572
脑筋	3.665389
共产党	3.663160
工	3.662718
北部	3.652689
款式	3.652354
军人	3.651114
连也	3.643977
供	3.642798
老年	3.640338
喜爱	3.639861
外科	3.639660
风土人情	3.638775
中饭	3.638422
腹泻	3.630998
推动	3.630522
大娘	3.627264
母语	3.624873
欧元	3.622571
章	3.621031
楼房	3.620365
无限	3.619647
电风扇	3.618079
干吗	3.617956
局长	3.615394
图片	3.615067
车间	3.613459
商	3.613393
小提琴	3.610336
意大利	3.610332
城堡	3.606977
打破	3.602553
者	3.599821
探	3.598174
病菌	3.596977
订婚	3.596395
此	3.594251
外祖父	3.594249
外祖母	3.593408
会见	3.591699
乐器	3.588294
闭	3.587645
头疼	3.582949
献	3.579600
下降	3.577450
瓜	3.577430
亲眼	3.577365
结	3.577357
癌症	3.575806
公用电话	3.569049
澳大利亚	3.566878
别客气	3.565669
动人	3.564892
塑料	3.556861
晚安	3.554227
茅台酒	3.554121
穿越	3.551415
以外	3.547033
黑色	3.547015
水龙头	3.546010
山区	3.543837
影片	3.541767
香皂	3.541754
生长	3.539601
老大娘	3.538599
毫不	3.532249
老大爷	3.532041
大哥	3.530433
雪碧	3.529867
天气预报	3.527202
欢送	3.525608
医	3.519047
厅	3.515134
奔波	3.513415
打官司	3.513143
壮	3.511915
晓得	3.510518
来往	3.509130
丰盛	3.508539
自费	3.508485
岳父	3.508337
按摩	3.506954
苍蝇	3.505858
请进	3.505621
肝	3.499756
团聚	3.499693
惹	3.496452
电扇	3.495671
以内	3.492923
得病	3.492129
长辈	3.491379
采用	3.489738
技术员	3.487779
华人	3.487325
老太太	3.480666
寸	3.479212
语调	3.478390
之中	3.473508
公用	3.468394
一方面	3.468054
下棋	3.467844
科长	3.467356
卧	3.467321
一月	3.464867
西南	3.463553
论坛	3.463476
运动场	3.463386
科技	3.461376
接到	3.458887
男子	3.456250
进一步	3.455378
开刀	3.448542
黑暗	3.446074
互联网	3.445642
晚报	3.443948
咖啡色	3.441123
温	3.440836
急于求成	3.438496
职位	3.437916
加强	3.437086
电器	3.436315
发呆	3.434452
牙齿	3.432821
略	3.432810
会场	3.431678
用不着	3.430751
头脑	3.427260
星期三	3.427145
童话	3.426532
河流	3.425921
采	3.423546
星期五	3.422845
受罪	3.421564
舞厅	3.421290
一就	3.420430
仅	3.420268
你的	3.418886
天伦之乐	3.415760
心里	3.415713
关门	3.410819
音	3.410727
散	3.406160
不住	3.405522
咖啡馆	3.404337
中医	3.403987
为难	3.402734
列	3.402498
外国人	3.402299
短期	3.402161
物美价廉	3.401531
特	3.400413
清真	3.395599
一半	3.393477
座谈	3.393450
作息	3.392672
他的	3.391073
日报	3.390053
箭	3.387630
闪	3.387267
末	3.386624
桶	3.385173
听力	3.381062
灰色	3.380722
回头	3.380609
背包	3.378031
一连	3.377532
体操	3.375896
蚊子	3.372920
泥	3.371704
浮	3.371087
降	3.369248
见多识广	3.361047
审美	3.359649
手段	3.357585
决	3.354467
摇滚	3.354231
元宵	3.354074
哟	3.353896
懂得	3.353309
附件	3.352608
沙子	3.351117
不停	3.346005
式	3.345901
援助	3.342302
掀	3.339359
优良	3.337992
导师	3.337079
长期	3.335852
各种各样	3.333610
舅妈	3.329647
乐	3.327811
造	3.327552
当务之急	3.326651
人造	3.326578
女孩子	3.325440
撒	3.323850
气色	3.322042
歌曲	3.321470
紫色	3.321453
红绿灯	3.321300
鞋子	3.321263
纪念品	3.321161
开夜车	3.317161
避	3.317084
啰唆	3.316692
连锁	3.315273
络绎不绝	3.314861
售	3.314495
稳	3.314350
整天	3.312829
不可思议	3.308307
国内	3.307373
礼	3.306123
板	3.303009
栏目	3.302235
嘈杂	3.301743
认得	3.300950
倡导	3.298257
捆	3.297494
连续	3.297135
夺	3.297100
当作	3.290535
电报	3.289785
织	3.288817
当年	3.287649
光线	3.285450
喘气	3.283741
树木	3.283565
东张西望	3.281991
别墅	3.281370
排放	3.277347
仰	3.276967
调料	3.274406
灾	3.267837
大胆	3.264679
港湾	3.260319
乞丐	3.260136
悲痛	3.259338
试图	3.259287
伦敦	3.259273
承诺	3.258255
衣柜	3.256630
惹祸	3.255675
男生	3.255538
抄写	3.254129
浸泡	3.252448
尽	3.252393
投入	3.252321
拜托	3.251936
猪肉	3.251812
磨合	3.25
五月	3.249176
算是	3.248071
虚荣	3.245179
索赔	3.242518
印	3.241769
难能可贵	3.240454
挑选	3.238372
引擎	3.233056
内部	3.232571
味	3.232530
不但而且	3.231178
西班牙	3.230718
应当	3.228904
场地	3.227834
债券	3.226879
夜间	3.225672
巴不得	3.223690
疯	3.223119
北京大学	3.222392
海军	3.222135
当中	3.221269
加以	3.219856
熨	3.214731
农田	3.210305
解答	3.210080
英国人	3.206671
任重道远	3.206656
仍	3.205623
郊游	3.205003
旅途	3.201704
卡片	3.195382
理智	3.193787
社区	3.193240
西医	3.191931
礼拜日	3.191867
宝	3.189293
战士	3.188438
老头儿	3.187111
豆浆	3.185198
突击	3.184282
背心	3.184073
绿茶	3.183612
心态	3.181858
十字路口	3.180372
